kind,domain,source,title,published_at,slug,currencies,id,url,created_at,votes,coin,body,title_sentiment,title_sentiment_label,title_sentiment_score,title_entities,body_sentiment,body_sentiment_label,body_sentiment_score,body_entities,global_sentiment_score,global_sentiment_label
news,beincrypto.com,"{'title': 'BeInCrypto', 'region': 'en', 'domain': 'beincrypto.com', 'path': None, 'type': 'feed'}",Japan Bond Yields Surge to Highest Level in 20 Years—What It Means for Bitcoin | US Crypto News,2025-04-14 13:32:37+00:00,Japan-Bond-Yields-Surge-to-Highest-Level-in-20-YearsWhat-It-Means-for-Bitcoin-US-Crypto-News,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21072231,https://cryptopanic.com/news/21072231/Japan-Bond-Yields-Surge-to-Highest-Level-in-20-YearsWhat-It-Means-for-Bitcoin-US-Crypto-News?mtm_campaign=API-OFA,2025-04-14T13:32:37Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'positive', 'score': 0.6755751371383667}",positive,0.6755751371383667,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 70, 'end': 77}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6229025959968566,positive
news,thedefiant.io,"{'title': 'DeFi News', 'region': 'en', 'domain': 'thedefiant.io', 'path': None, 'type': 'feed'}","Babylon Genesis Launches Multichain Bitcoin Staking with Over 57,000 BTC Staked and $4 Billion TVL",2025-04-14 13:30:40+00:00,Babylon-Genesis-Launches-Multichain-Bitcoin-Staking-with-Over-57000-BTC-Staked-and-4-Billion-TVL,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071312,https://cryptopanic.com/news/21071312/Babylon-Genesis-Launches-Multichain-Bitcoin-Staking-with-Over-57000-BTC-Staked-and-4-Billion-TVL?mtm_campaign=API-OFA,2025-04-14T13:30:40Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.9001918435096741}",neutral,0.9001918435096741,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 36, 'end': 43}, {'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 69, 'end': 72}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7801342904567719,positive
news,cryptoslate.com,"{'title': 'CryptoSlate', 'region': 'en', 'domain': 'cryptoslate.com', 'path': None, 'type': 'feed'}","Investors pull $795 million from crypto ETPs, XRP continues to buck trend with inflows",2025-04-14 13:24:42+00:00,Investors-pull-795-million-from-crypto-ETPs-XRP-continues-to-buck-trend-with-inflows,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21071299,https://cryptopanic.com/news/21071299/Investors-pull-795-million-from-crypto-ETPs-XRP-continues-to-buck-trend-with-inflows?mtm_campaign=API-OFA,2025-04-14T13:24:42Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.9201663136482239}",neutral,0.9201663136482239,"{'crypto_entities': [{'text': 'xrp', 'type': 'CRYPTO', 'symbol': 'XRP', 'score': 1.0, 'start': 45, 'end': 48}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7941164195537567,positive
news,u.today,"{'title': 'U.Today', 'region': 'en', 'domain': 'u.today', 'path': None, 'type': 'feed'}","$9,000,000,000 in Bitcoin (BTC): Saylor's Strategy Is Working",2025-04-14 13:20:00+00:00,9000000000-in-Bitcoin-BTC-Saylors-Strategy-Is-Working,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071153,https://cryptopanic.com/news/21071153/9000000000-in-Bitcoin-BTC-Saylors-Strategy-Is-Working?mtm_campaign=API-OFA,2025-04-14T13:20:00Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'positive', 'score': 0.8559107780456543}",positive,0.8559107780456543,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 17, 'end': 24}, {'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 25, 'end': 28}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.749137544631958,positive
news,bitcoin.com,"{'title': 'Bitcoin.com', 'region': 'en', 'domain': 'bitcoin.com', 'path': None, 'type': 'feed'}",Bitcoin Price Watch: Bulls Defend $84K as $88K Breakout Looms,2025-04-14 13:15:58+00:00,Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071086,https://cryptopanic.com/news/21071086/Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms?mtm_campaign=API-OFA,2025-04-14T13:15:58Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.8813416361808777}",neutral,0.8813416361808777,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 0, 'end': 7}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7669391453266143,positive
news,cryptopotato.com,"{'title': 'Feed - Cryptopotato.Com', 'region': 'en', 'domain': 'cryptopotato.com', 'path': None, 'type': 'feed'}",Ripple Price Analysis: XRP’s Outlook Following Rebound at $1.70,2025-04-14 13:12:19+00:00,Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21070790,https://cryptopanic.com/news/21070790/Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170?mtm_campaign=API-OFA,2025-04-14T13:12:19Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.9569989442825317}",neutral,0.9569989442825317,"{'crypto_entities': [{'text': 'ripple', 'type': 'CRYPTO', 'symbol': 'XRP', 'score': 1.0, 'start': 0, 'end': 6}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.8198992609977722,positive
news,coingape.com,"{'title': 'CoinGape', 'region': 'en', 'domain': 'coingape.com', 'path': None, 'type': 'feed'}",Ethereum Smart Contracts: OpenZeppelin Announces New Tools and Upgrades to Enhance Security,2025-04-14 13:10:06+00:00,Ethereum-Smart-Contracts-OpenZeppelin-Announces-New-Tools-and-Upgrades-to-Enhance-Security,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21070705,https://cryptopanic.com/news/21070705/Ethereum-Smart-Contracts-OpenZeppelin-Announces-New-Tools-and-Upgrades-to-Enhance-Security?mtm_campaign=API-OFA,2025-04-14T13:10:06Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'positive', 'score': 0.7123956084251404}",positive,0.7123956084251404,"{'crypto_entities': [{'text': 'ethereum', 'type': 'CRYPTO', 'symbol': 'ETH', 'score': 1.0, 'start': 0, 'end': 8}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6486769258975982,positive
news,crypto-economy.com,"{'title': 'Crypto Economy', 'region': 'en', 'domain': 'crypto-economy.com', 'path': None, 'type': 'feed'}",Crypto Investment Products Suffer Major Hit as Outflows Surge Past $7B,2025-04-14 13:06:44+00:00,Crypto-Investment-Products-Suffer-Major-Hit-as-Outflows-Surge-Past-7B,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'AVAX', 'title': 'Avalanche', 'slug': 'avalanche-2', 'url': 'https://cryptopanic.com/news/avalanche-2/'}, {'code': 'ONDO', 'title': 'Ondo', 'slug': 'ondo-finance', 'url': 'https://cryptopanic.com/news/ondo-finance/'}, {'code': 'ALGO', 'title': 'Algorand', 'slug': 'algorand', 'url': 'https://cryptopanic.com/news/algorand/'}]",21070707,https://cryptopanic.com/news/21070707/Crypto-Investment-Products-Suffer-Major-Hit-as-Outflows-Surge-Past-7B?mtm_campaign=API-OFA,2025-04-14T13:06:44Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'negative', 'score': 0.9594196677207947}",negative,0.9594196677207947,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.8215937674045563,positive
news,cryptopotato.com,"{'title': 'Feed - Cryptopotato.Com', 'region': 'en', 'domain': 'cryptopotato.com', 'path': None, 'type': 'feed'}",XRP and DOGE Next Price Targets Revealed by Analysts,2025-04-14 13:05:19+00:00,XRP-and-DOGE-Next-Price-Targets-Revealed-by-Analysts,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'DOGE', 'title': 'Dogecoin', 'slug': 'dogecoin', 'url': 'https://cryptopanic.com/news/dogecoin/'}]",21070610,https://cryptopanic.com/news/21070610/XRP-and-DOGE-Next-Price-Targets-Revealed-by-Analysts?mtm_campaign=API-OFA,2025-04-14T13:05:19Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.8687878251075745}",neutral,0.8687878251075745,"{'crypto_entities': [{'text': 'xrp', 'type': 'CRYPTO', 'symbol': 'XRP', 'score': 1.0, 'start': 0, 'end': 3}, {'text': 'doge', 'type': 'CRYPTO', 'symbol': 'DOGE', 'score': 1.0, 'start': 8, 'end': 12}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7581514775753021,positive
media,youtube.com,"{'title': 'Simply Bitcoin', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",Trump's Trade War: Yuan Collapse & Bitcoin's Rise!,2025-04-14 13:01:42+00:00,Trumps-Trade-War-Yuan-Collapse-Bitcoins-Rise,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21070363,https://cryptopanic.com/news/21070363/Trumps-Trade-War-Yuan-Collapse-Bitcoins-Rise?mtm_campaign=API-OFA,2025-04-14T13:01:42Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'neutral', 'score': 0.7493336796760559}",neutral,0.7493336796760559,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6745335757732391,positive
news,decrypt.co,"{'title': 'Decrypt', 'region': 'en', 'domain': 'decrypt.co', 'path': None, 'type': 'feed'}",Bitcoin Price Flat as Ray Dalio Warns 'Something Worse Than a Recession' Looming,2025-04-14 14:20:20+00:00,Bitcoin-Price-Flat-as-Ray-Dalio-Warns-Something-Worse-Than-a-Recession-Looming,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21072516,https://cryptopanic.com/news/21072516/Bitcoin-Price-Flat-as-Ray-Dalio-Warns-Something-Worse-Than-a-Recession-Looming?mtm_campaign=API-OFA,2025-04-14T14:20:20Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'negative', 'score': 0.8861036896705627}",negative,0.8861036896705627,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 0, 'end': 7}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7702725827693939,positive
